,id,url,repository_url,labels_url,user
20,1191587486,https://api.github.com/repos/pandas-dev/pandas/issues/46632,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/46632/labels{/name},"{'login': 'AfunAlex', 'id': 102830611, 'node_id': 'U_kgDOBiESEw', 'avatar_url': 'https://avatars.githubusercontent.com/u/102830611?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/AfunAlex', 'html_url': 'https://github.com/AfunAlex', 'followers_url': 'https://api.github.com/users/AfunAlex/followers', 'following_url': 'https://api.github.com/users/AfunAlex/following{/other_user}', 'gists_url': 'https://api.github.com/users/AfunAlex/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/AfunAlex/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/AfunAlex/subscriptions', 'organizations_url': 'https://api.github.com/users/AfunAlex/orgs', 'repos_url': 'https://api.github.com/users/AfunAlex/repos', 'events_url': 'https://api.github.com/users/AfunAlex/events{/privacy}', 'received_events_url': 'https://api.github.com/users/AfunAlex/received_events', 'type': 'User', 'site_admin': False}"
21,1191048428,https://api.github.com/repos/pandas-dev/pandas/issues/46630,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/46630/labels{/name},"{'login': 'bwozniak27', 'id': 55770600, 'node_id': 'MDQ6VXNlcjU1NzcwNjAw', 'avatar_url': 'https://avatars.githubusercontent.com/u/55770600?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/bwozniak27', 'html_url': 'https://github.com/bwozniak27', 'followers_url': 'https://api.github.com/users/bwozniak27/followers', 'following_url': 'https://api.github.com/users/bwozniak27/following{/other_user}', 'gists_url': 'https://api.github.com/users/bwozniak27/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/bwozniak27/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/bwozniak27/subscriptions', 'organizations_url': 'https://api.github.com/users/bwozniak27/orgs', 'repos_url': 'https://api.github.com/users/bwozniak27/repos', 'events_url': 'https://api.github.com/users/bwozniak27/events{/privacy}', 'received_events_url': 'https://api.github.com/users/bwozniak27/received_events', 'type': 'User', 'site_admin': False}"
22,1191039920,https://api.github.com/repos/pandas-dev/pandas/issues/46628,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/46628/labels{/name},"{'login': 'Erotemic', 'id': 3186211, 'node_id': 'MDQ6VXNlcjMxODYyMTE=', 'avatar_url': 'https://avatars.githubusercontent.com/u/3186211?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/Erotemic', 'html_url': 'https://github.com/Erotemic', 'followers_url': 'https://api.github.com/users/Erotemic/followers', 'following_url': 'https://api.github.com/users/Erotemic/following{/other_user}', 'gists_url': 'https://api.github.com/users/Erotemic/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/Erotemic/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/Erotemic/subscriptions', 'organizations_url': 'https://api.github.com/users/Erotemic/orgs', 'repos_url': 'https://api.github.com/users/Erotemic/repos', 'events_url': 'https://api.github.com/users/Erotemic/events{/privacy}', 'received_events_url': 'https://api.github.com/users/Erotemic/received_events', 'type': 'User', 'site_admin': False}"
23,1191039138,https://api.github.com/repos/pandas-dev/pandas/issues/46627,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/46627/labels{/name},"{'login': 'Erotemic', 'id': 3186211, 'node_id': 'MDQ6VXNlcjMxODYyMTE=', 'avatar_url': 'https://avatars.githubusercontent.com/u/3186211?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/Erotemic', 'html_url': 'https://github.com/Erotemic', 'followers_url': 'https://api.github.com/users/Erotemic/followers', 'following_url': 'https://api.github.com/users/Erotemic/following{/other_user}', 'gists_url': 'https://api.github.com/users/Erotemic/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/Erotemic/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/Erotemic/subscriptions', 'organizations_url': 'https://api.github.com/users/Erotemic/orgs', 'repos_url': 'https://api.github.com/users/Erotemic/repos', 'events_url': 'https://api.github.com/users/Erotemic/events{/privacy}', 'received_events_url': 'https://api.github.com/users/Erotemic/received_events', 'type': 'User', 'site_admin': False}"
24,1190972539,https://api.github.com/repos/pandas-dev/pandas/issues/46625,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/46625/labels{/name},"{'login': 'mroeschke', 'id': 10647082, 'node_id': 'MDQ6VXNlcjEwNjQ3MDgy', 'avatar_url': 'https://avatars.githubusercontent.com/u/10647082?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/mroeschke', 'html_url': 'https://github.com/mroeschke', 'followers_url': 'https://api.github.com/users/mroeschke/followers', 'following_url': 'https://api.github.com/users/mroeschke/following{/other_user}', 'gists_url': 'https://api.github.com/users/mroeschke/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/mroeschke/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/mroeschke/subscriptions', 'organizations_url': 'https://api.github.com/users/mroeschke/orgs', 'repos_url': 'https://api.github.com/users/mroeschke/repos', 'events_url': 'https://api.github.com/users/mroeschke/events{/privacy}', 'received_events_url': 'https://api.github.com/users/mroeschke/received_events', 'type': 'User', 'site_admin': False}"
25,1190906533,https://api.github.com/repos/pandas-dev/pandas/issues/46623,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/46623/labels{/name},"{'login': 'ma3da', 'id': 34522496, 'node_id': 'MDQ6VXNlcjM0NTIyNDk2', 'avatar_url': 'https://avatars.githubusercontent.com/u/34522496?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/ma3da', 'html_url': 'https://github.com/ma3da', 'followers_url': 'https://api.github.com/users/ma3da/followers', 'following_url': 'https://api.github.com/users/ma3da/following{/other_user}', 'gists_url': 'https://api.github.com/users/ma3da/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/ma3da/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/ma3da/subscriptions', 'organizations_url': 'https://api.github.com/users/ma3da/orgs', 'repos_url': 'https://api.github.com/users/ma3da/repos', 'events_url': 'https://api.github.com/users/ma3da/events{/privacy}', 'received_events_url': 'https://api.github.com/users/ma3da/received_events', 'type': 'User', 'site_admin': False}"
26,1190885815,https://api.github.com/repos/pandas-dev/pandas/issues/46622,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/46622/labels{/name},"{'login': 'jiri-kulik', 'id': 6690782, 'node_id': 'MDQ6VXNlcjY2OTA3ODI=', 'avatar_url': 'https://avatars.githubusercontent.com/u/6690782?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/jiri-kulik', 'html_url': 'https://github.com/jiri-kulik', 'followers_url': 'https://api.github.com/users/jiri-kulik/followers', 'following_url': 'https://api.github.com/users/jiri-kulik/following{/other_user}', 'gists_url': 'https://api.github.com/users/jiri-kulik/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/jiri-kulik/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/jiri-kulik/subscriptions', 'organizations_url': 'https://api.github.com/users/jiri-kulik/orgs', 'repos_url': 'https://api.github.com/users/jiri-kulik/repos', 'events_url': 'https://api.github.com/users/jiri-kulik/events{/privacy}', 'received_events_url': 'https://api.github.com/users/jiri-kulik/received_events', 'type': 'User', 'site_admin': False}"
27,1190810718,https://api.github.com/repos/pandas-dev/pandas/issues/46620,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/46620/labels{/name},"{'login': 'kwhkim', 'id': 4476168, 'node_id': 'MDQ6VXNlcjQ0NzYxNjg=', 'avatar_url': 'https://avatars.githubusercontent.com/u/4476168?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/kwhkim', 'html_url': 'https://github.com/kwhkim', 'followers_url': 'https://api.github.com/users/kwhkim/followers', 'following_url': 'https://api.github.com/users/kwhkim/following{/other_user}', 'gists_url': 'https://api.github.com/users/kwhkim/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/kwhkim/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/kwhkim/subscriptions', 'organizations_url': 'https://api.github.com/users/kwhkim/orgs', 'repos_url': 'https://api.github.com/users/kwhkim/repos', 'events_url': 'https://api.github.com/users/kwhkim/events{/privacy}', 'received_events_url': 'https://api.github.com/users/kwhkim/received_events', 'type': 'User', 'site_admin': False}"
28,1190797200,https://api.github.com/repos/pandas-dev/pandas/issues/46619,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/46619/labels{/name},"{'login': 'fdelaigue', 'id': 35429689, 'node_id': 'MDQ6VXNlcjM1NDI5Njg5', 'avatar_url': 'https://avatars.githubusercontent.com/u/35429689?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/fdelaigue', 'html_url': 'https://github.com/fdelaigue', 'followers_url': 'https://api.github.com/users/fdelaigue/followers', 'following_url': 'https://api.github.com/users/fdelaigue/following{/other_user}', 'gists_url': 'https://api.github.com/users/fdelaigue/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/fdelaigue/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/fdelaigue/subscriptions', 'organizations_url': 'https://api.github.com/users/fdelaigue/orgs', 'repos_url': 'https://api.github.com/users/fdelaigue/repos', 'events_url': 'https://api.github.com/users/fdelaigue/events{/privacy}', 'received_events_url': 'https://api.github.com/users/fdelaigue/received_events', 'type': 'User', 'site_admin': False}"
29,1190759024,https://api.github.com/repos/pandas-dev/pandas/issues/46618,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/46618/labels{/name},"{'login': 'mweinelt', 'id': 131599, 'node_id': 'MDQ6VXNlcjEzMTU5OQ==', 'avatar_url': 'https://avatars.githubusercontent.com/u/131599?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/mweinelt', 'html_url': 'https://github.com/mweinelt', 'followers_url': 'https://api.github.com/users/mweinelt/followers', 'following_url': 'https://api.github.com/users/mweinelt/following{/other_user}', 'gists_url': 'https://api.github.com/users/mweinelt/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/mweinelt/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/mweinelt/subscriptions', 'organizations_url': 'https://api.github.com/users/mweinelt/orgs', 'repos_url': 'https://api.github.com/users/mweinelt/repos', 'events_url': 'https://api.github.com/users/mweinelt/events{/privacy}', 'received_events_url': 'https://api.github.com/users/mweinelt/received_events', 'type': 'User', 'site_admin': False}"
